,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_num,difbalanceOrig,difbalanceOrig_cat,comerciante,difbalanceDest,difbalanceDest_cat,type_cat
2732443,633,CASH_OUT,405400.26,C134085656,405400.26,0.0,C1027510242,707011.54,1112411.81,1,0,1,-405400.26,-1,0,405400.27,1,1
2732444,633,TRANSFER,125107.12,C2008189700,125107.12,0.0,C1820507846,0.0,0.0,1,0,4,-125107.12,-1,0,0.0,0,1
2732445,633,CASH_OUT,125107.12,C1400028457,125107.12,0.0,C1683701941,0.0,125107.12,1,0,1,-125107.12,-1,0,125107.12,1,1
2732446,634,TRANSFER,114864.37,C386742886,114864.37,0.0,C758149808,0.0,0.0,1,0,4,-114864.37,-1,0,0.0,0,1
2732447,634,CASH_OUT,114864.37,C208900966,114864.37,0.0,C2041696205,0.0,114864.37,1,0,1,-114864.37,-1,0,114864.37,1,1
2732448,634,TRANSFER,26153.82,C1763793632,26153.82,0.0,C1611752752,0.0,0.0,1,0,4,-26153.82,-1,0,0.0,0,1
2732449,634,CASH_OUT,26153.82,C129898759,26153.82,0.0,C127351954,0.0,26153.82,1,0,1,-26153.82,-1,0,26153.82,1,1
2732450,634,TRANSFER,215299.28,C2040450460,215299.28,0.0,C1735529317,0.0,0.0,1,0,4,-215299.28,-1,0,0.0,0,1
2732451,634,CASH_OUT,215299.28,C1776720234,215299.28,0.0,C1185292292,625774.78,841074.06,1,0,1,-215299.28,-1,0,215299.28000000003,1,1
2732452,634,TRANSFER,9168747.51,C183711980,9168747.51,0.0,C987041812,0.0,0.0,1,0,4,-9168747.51,-1,0,0.0,0,1
2732453,634,CASH_OUT,9168747.51,C2104655508,9168747.51,0.0,C1149132986,332348.14,9501095.65,1,0,1,-9168747.51,-1,0,9168747.51,1,1
2732454,634,TRANSFER,458603.07,C1922018955,458603.07,0.0,C1621235594,0.0,0.0,1,0,4,-458603.07,-1,0,0.0,0,1
2732455,634,CASH_OUT,458603.07,C805258361,458603.07,0.0,C791884678,118881.11,577484.18,1,0,1,-458603.07,-1,0,458603.07000000007,1,1
2732456,635,TRANSFER,1387048.31,C1020800306,1387048.31,0.0,C2090609585,0.0,0.0,1,0,4,-1387048.31,-1,0,0.0,0,1
2732457,635,CASH_OUT,1387048.31,C1387295459,1387048.31,0.0,C1232695275,3551644.77,4938693.07,1,0,1,-1387048.31,-1,0,1387048.3000000003,1,1
2732458,635,TRANSFER,568918.32,C1564763592,568918.32,0.0,C516990655,0.0,0.0,1,0,4,-568918.32,-1,0,0.0,0,1
2732459,635,CASH_OUT,568918.32,C139275925,568918.32,0.0,C651397987,0.0,568918.32,1,0,1,-568918.32,-1,0,568918.32,1,1
2732460,635,TRANSFER,580010.03,C1797123067,580010.03,0.0,C1963008787,0.0,0.0,1,0,4,-580010.03,-1,0,0.0,0,1
2732461,635,CASH_OUT,580010.03,C764461588,580010.03,0.0,C229248681,41887.5,621897.52,1,0,1,-580010.03,-1,0,580010.02,1,1
2732462,635,TRANSFER,1363674.48,C1873557326,1363674.48,0.0,C1002151702,0.0,0.0,1,0,4,-1363674.48,-1,0,0.0,0,1
2732463,635,CASH_OUT,1363674.48,C1928734777,1363674.48,0.0,C31164156,0.0,1363674.48,1,0,1,-1363674.48,-1,0,1363674.48,1,1
2732464,635,TRANSFER,438394.67,C1982875567,438394.67,0.0,C458044692,0.0,0.0,1,0,4,-438394.67,-1,0,0.0,0,1
2732465,635,CASH_OUT,438394.67,C1562094367,438394.67,0.0,C126693066,0.0,438394.67,1,0,1,-438394.67,-1,0,438394.67,1,1
2732466,635,TRANSFER,13128.49,C1401151925,13128.49,0.0,C690360356,0.0,0.0,1,0,4,-13128.49,-1,0,0.0,0,1
2732467,635,CASH_OUT,13128.49,C276282396,13128.49,0.0,C1882040140,293704.01,306832.5,1,0,1,-13128.49,-1,0,13128.48999999999,1,1
2732468,635,TRANSFER,182739.36,C1687063682,182739.36,0.0,C451391923,0.0,0.0,1,0,4,-182739.36,-1,0,0.0,0,1
2732469,635,CASH_OUT,182739.36,C1691189343,182739.36,0.0,C654896050,2520763.27,2703502.63,1,0,1,-182739.36,-1,0,182739.35999999987,1,1
2732470,635,TRANSFER,344673.46,C672095034,344673.46,0.0,C1541306928,0.0,0.0,1,0,4,-344673.46,-1,0,0.0,0,1
2732471,635,CASH_OUT,344673.46,C87393659,344673.46,0.0,C1571788325,0.0,344673.46,1,0,1,-344673.46,-1,0,344673.46,1,1
2732472,636,TRANSFER,1455839.54,C357561283,1455839.54,0.0,C1197582921,0.0,0.0,1,0,4,-1455839.54,-1,0,0.0,0,1
2732473,636,CASH_OUT,1455839.54,C487085645,1455839.54,0.0,C576388440,149698.53,1605538.07,1,0,1,-1455839.54,-1,0,1455839.54,1,1
2732474,636,TRANSFER,729078.34,C1326188637,729078.34,0.0,C1097922403,0.0,0.0,1,0,4,-729078.34,-1,0,0.0,0,1
2732475,636,CASH_OUT,729078.34,C1723552410,729078.34,0.0,C1531239198,44848.47,773926.81,1,0,1,-729078.34,-1,0,729078.3400000001,1,1
2732476,636,TRANSFER,89657.36,C136634417,89657.36,0.0,C209740901,0.0,0.0,1,0,4,-89657.36,-1,0,0.0,0,1
2732477,636,CASH_OUT,89657.36,C988422154,89657.36,0.0,C1638592349,4157080.36,4246737.72,1,0,1,-89657.36,-1,0,89657.35999999987,1,1
2732478,636,TRANSFER,654250.76,C440042528,654250.76,0.0,C1075308511,0.0,0.0,1,0,4,-654250.76,-1,0,0.0,0,1
2732479,636,CASH_OUT,654250.76,C1137855045,654250.76,0.0,C349558333,1218721.44,1872972.21,1,0,1,-654250.76,-1,0,654250.77,1,1
2732480,636,TRANSFER,222517.07,C1817714534,222517.07,0.0,C1843295387,0.0,0.0,1,0,4,-222517.07,-1,0,0.0,0,1
2732481,636,CASH_OUT,222517.07,C131696791,222517.07,0.0,C1282495156,130580.85,353097.93,1,0,1,-222517.07,-1,0,222517.08,1,1
2732482,636,TRANSFER,146095.73,C1225529288,146095.73,0.0,C1204122756,0.0,0.0,1,0,4,-146095.73,-1,0,0.0,0,1
2732483,636,CASH_OUT,146095.73,C417197262,146095.73,0.0,C1598093158,0.0,146095.73,1,0,1,-146095.73,-1,0,146095.73,1,1
2732662,637,TRANSFER,58521.53,C1367937262,58521.53,0.0,C407576849,0.0,0.0,1,0,4,-58521.53,-1,0,0.0,0,1
2732663,637,CASH_OUT,58521.53,C1994097574,58521.53,0.0,C1963548176,0.0,58521.53,1,0,1,-58521.53,-1,0,58521.53,1,1
2732891,637,TRANSFER,447474.67,C2075459960,447474.67,0.0,C515022418,0.0,0.0,1,0,4,-447474.67,-1,0,0.0,0,1
2732892,637,CASH_OUT,447474.67,C1711336185,447474.67,0.0,C995717060,0.0,447474.67,1,0,1,-447474.67,-1,0,447474.67,1,1
2733123,637,TRANSFER,48605.54,C1685971043,48605.54,0.0,C1679848510,0.0,0.0,1,0,4,-48605.54,-1,0,0.0,0,1
2733124,637,CASH_OUT,48605.54,C1975630397,48605.54,0.0,C1563301759,1263443.51,1312049.05,1,0,1,-48605.54,-1,0,48605.54000000004,1,1
2733274,637,TRANSFER,246280.14,C1198680659,246280.14,0.0,C2025541637,0.0,0.0,1,0,4,-246280.14,-1,0,0.0,0,1
2733275,637,CASH_OUT,246280.14,C278640000,246280.14,0.0,C1848818372,2176735.28,2423015.43,1,0,1,-246280.14,-1,0,246280.15000000037,1,1
2733402,637,TRANSFER,3845765.36,C196788126,3845765.36,0.0,C1000407130,0.0,0.0,1,0,4,-3845765.36,-1,0,0.0,0,1
2733403,637,CASH_OUT,3845765.36,C2141919864,3845765.36,0.0,C1371101627,0.0,3845765.36,1,0,1,-3845765.36,-1,0,3845765.36,1,1
2733984,637,TRANSFER,107246.03,C1311270979,107246.03,0.0,C1050312634,0.0,0.0,1,0,4,-107246.03,-1,0,0.0,0,1
2733985,637,CASH_OUT,107246.03,C172453788,107246.03,0.0,C390359674,0.0,107246.03,1,0,1,-107246.03,-1,0,107246.03,1,1
2733993,638,TRANSFER,345116.0,C1604322396,345116.0,0.0,C1515434916,0.0,0.0,1,0,4,-345116.0,-1,0,0.0,0,1
2733994,638,CASH_OUT,345116.0,C1587485060,345116.0,0.0,C1268840633,249636.76,594752.77,1,0,1,-345116.0,-1,0,345116.01,1,1
2733995,638,TRANSFER,134293.12,C1081458588,134293.12,0.0,C633958769,0.0,0.0,1,0,4,-134293.12,-1,0,0.0,0,1
2733996,638,CASH_OUT,134293.12,C146779092,134293.12,0.0,C2005939725,5256422.7,5390715.81,1,0,1,-134293.12,-1,0,134293.1099999994,1,1
2733997,638,TRANSFER,7788725.2,C1474481275,7788725.2,0.0,C955662088,0.0,0.0,1,0,4,-7788725.2,-1,0,0.0,0,1
2733998,638,CASH_OUT,7788725.2,C1897380922,7788725.2,0.0,C966109219,26829584.15,34618309.35,1,0,1,-7788725.2,-1,0,7788725.200000003,1,1
2733999,638,TRANSFER,1559540.62,C485713115,1559540.62,0.0,C1786870760,0.0,0.0,1,0,4,-1559540.62,-1,0,0.0,0,1
2734000,638,CASH_OUT,1559540.62,C1776782746,1559540.62,0.0,C915520756,100482.9,1660023.52,1,0,1,-1559540.62,-1,0,1559540.62,1,1
2734001,638,TRANSFER,249017.98,C682034633,249017.98,0.0,C650703118,0.0,0.0,1,0,4,-249017.98,-1,0,0.0,0,1
2734002,638,CASH_OUT,249017.98,C1688050315,249017.98,0.0,C406482973,192109.7,441127.69,1,0,1,-249017.98,-1,0,249017.99,1,1
2734003,638,TRANSFER,5101855.95,C918684226,5101855.95,0.0,C1674571647,0.0,0.0,1,0,4,-5101855.95,-1,0,0.0,0,1
2734004,638,CASH_OUT,5101855.95,C2134692608,5101855.95,0.0,C775400277,145922.42,5247778.37,1,0,1,-5101855.95,-1,0,5101855.95,1,1
2734005,638,TRANSFER,43996.54,C856398760,43996.54,0.0,C776566815,0.0,0.0,1,0,4,-43996.54,-1,0,0.0,0,1
2734006,638,CASH_OUT,43996.54,C103861454,43996.54,0.0,C1002939134,808284.11,852280.66,1,0,1,-43996.54,-1,0,43996.55000000005,1,1
2734007,639,TRANSFER,45890.12,C541466200,45890.12,0.0,C1815388266,0.0,0.0,1,0,4,-45890.12,-1,0,0.0,0,1
2734008,639,CASH_OUT,45890.12,C964390275,45890.12,0.0,C448797974,3851863.42,3897753.54,1,0,1,-45890.12,-1,0,45890.12000000011,1,1
2734009,639,TRANSFER,349627.64,C246515037,349627.64,0.0,C1455585247,0.0,0.0,1,0,4,-349627.64,-1,0,0.0,0,1
2734010,639,CASH_OUT,349627.64,C432374768,349627.64,0.0,C1055938470,0.0,349627.64,1,0,1,-349627.64,-1,0,349627.64,1,1
2734011,639,TRANSFER,711932.67,C1372327870,711932.67,0.0,C608537873,0.0,0.0,1,0,4,-711932.67,-1,0,0.0,0,1
2734012,639,CASH_OUT,711932.67,C224350249,711932.67,0.0,C1555994470,20563.09,732495.77,1,0,1,-711932.67,-1,0,711932.68,1,1
2734013,639,TRANSFER,208253.11,C264677298,208253.11,0.0,C1391038998,0.0,0.0,1,0,4,-208253.11,-1,0,0.0,0,1
2734014,639,CASH_OUT,208253.11,C975798201,208253.11,0.0,C1514143343,500417.0,708670.11,1,0,1,-208253.11,-1,0,208253.11,1,1
2734015,639,TRANSFER,246250.77,C187250365,246250.77,0.0,C1147976411,0.0,0.0,1,0,4,-246250.77,-1,0,0.0,0,1
2734016,639,CASH_OUT,246250.77,C2080432617,246250.77,0.0,C1212610718,270734.08,516984.85,1,0,1,-246250.77,-1,0,246250.76999999996,1,1
2734017,639,TRANSFER,49199.2,C1187062508,49199.2,0.0,C477677741,0.0,0.0,1,0,4,-49199.2,-1,0,0.0,0,1
2734018,639,CASH_OUT,49199.2,C929319226,49199.2,0.0,C1153867548,0.0,49199.2,1,0,1,-49199.2,-1,0,49199.2,1,1
2734019,639,TRANSFER,305846.12,C1966738869,305846.12,0.0,C248194392,0.0,0.0,1,0,4,-305846.12,-1,0,0.0,0,1
2734020,639,CASH_OUT,305846.12,C240039250,305846.12,0.0,C1194562767,0.0,305846.12,1,0,1,-305846.12,-1,0,305846.12,1,1
2734133,640,TRANSFER,87698.36,C1054999314,87698.36,0.0,C2115677481,0.0,0.0,1,0,4,-87698.36,-1,0,0.0,0,1
2734134,640,CASH_OUT,87698.36,C1218269262,87698.36,0.0,C559467589,237454.49,325152.85,1,0,1,-87698.36,-1,0,87698.35999999999,1,1
2734137,640,TRANSFER,1732090.28,C1731441733,1732090.28,0.0,C1865669810,0.0,0.0,1,0,4,-1732090.28,-1,0,0.0,0,1
2734138,640,CASH_OUT,1732090.28,C1842845711,1732090.28,0.0,C2019281736,998647.97,2730738.25,1,0,1,-1732090.28,-1,0,1732090.28,1,1
2734166,640,TRANSFER,144254.93,C372542470,144254.93,0.0,C1271215958,0.0,0.0,1,0,4,-144254.93,-1,0,0.0,0,1
2734167,640,CASH_OUT,144254.93,C1758075827,144254.93,0.0,C359739038,128529.95,272784.88,1,0,1,-144254.93,-1,0,144254.93,1,1
2734258,640,TRANSFER,49871.73,C1236485428,49871.73,0.0,C1412551637,0.0,0.0,1,0,4,-49871.73,-1,0,0.0,0,1
2734259,640,CASH_OUT,49871.73,C981772775,49871.73,0.0,C49776683,500871.89,550743.62,1,0,1,-49871.73,-1,0,49871.72999999998,1,1
2734293,640,TRANSFER,46973.96,C1365004104,46973.96,0.0,C724484152,0.0,0.0,1,0,4,-46973.96,-1,0,0.0,0,1
2734294,640,CASH_OUT,46973.96,C1388934597,46973.96,0.0,C1218759117,0.0,46973.96,1,0,1,-46973.96,-1,0,46973.96,1,1
2734327,640,TRANSFER,40867.66,C92605772,40867.66,0.0,C296814369,0.0,0.0,1,0,4,-40867.66,-1,0,0.0,0,1
2734328,640,CASH_OUT,40867.66,C1092813707,40867.66,0.0,C769266186,0.0,40867.66,1,0,1,-40867.66,-1,0,40867.66,1,1
2734420,640,TRANSFER,1266752.6,C723906274,1266752.6,0.0,C1934229125,0.0,0.0,1,0,4,-1266752.6,-1,0,0.0,0,1
2734421,640,CASH_OUT,1266752.6,C1349492818,1266752.6,0.0,C831536312,0.0,1266752.6,1,0,1,-1266752.6,-1,0,1266752.6,1,1
2734620,641,TRANSFER,2938833.22,C764985389,2938833.22,0.0,C1105589576,0.0,0.0,1,0,4,-2938833.22,-1,0,0.0,0,1
2734621,641,CASH_OUT,2938833.22,C821430696,2938833.22,0.0,C187106136,0.0,2938833.22,1,0,1,-2938833.22,-1,0,2938833.22,1,1
2734622,641,TRANSFER,2205.55,C25477587,2205.55,0.0,C234682668,0.0,0.0,1,0,4,-2205.55,-1,0,0.0,0,1
2734623,641,CASH_OUT,2205.55,C1938167452,2205.55,0.0,C700621528,262952.99,265158.54,1,0,1,-2205.55,-1,0,2205.5499999999884,1,1
2734624,641,TRANSFER,115599.26,C615237336,115599.26,0.0,C418577182,0.0,0.0,1,0,4,-115599.26,-1,0,0.0,0,1
2734625,641,CASH_OUT,115599.26,C649566267,115599.26,0.0,C1937119864,2621088.84,2736688.1,1,0,1,-115599.26,-1,0,115599.26000000024,1,1
2734626,641,TRANSFER,2666139.51,C18505575,2666139.51,0.0,C140141487,0.0,0.0,1,0,4,-2666139.51,-1,0,0.0,0,1
2734627,641,CASH_OUT,2666139.51,C1114344238,2666139.51,0.0,C1868182822,1193425.04,3859564.55,1,0,1,-2666139.51,-1,0,2666139.51,1,1
2734628,641,TRANSFER,19646.09,C948701373,19646.09,0.0,C1700955983,0.0,0.0,1,0,4,-19646.09,-1,0,0.0,0,1
2734629,641,CASH_OUT,19646.09,C585116119,19646.09,0.0,C275095873,0.0,19646.09,1,0,1,-19646.09,-1,0,19646.09,1,1
2734674,642,TRANSFER,330665.02,C858235429,330665.02,0.0,C1542396636,0.0,0.0,1,0,4,-330665.02,-1,0,0.0,0,1
2734675,642,CASH_OUT,330665.02,C1938184125,330665.02,0.0,C88359761,751482.23,1082147.26,1,0,1,-330665.02,-1,0,330665.03,1,1
2734720,642,TRANSFER,20281.44,C139028296,20281.44,0.0,C1429403173,0.0,0.0,1,0,4,-20281.44,-1,0,0.0,0,1
2734721,642,CASH_OUT,20281.44,C1585523750,20281.44,0.0,C1744383627,85764.25,106045.69,1,0,1,-20281.44,-1,0,20281.440000000002,1,1
2734771,642,TRANSFER,32660.58,C1547797101,32660.58,0.0,C1070729572,0.0,0.0,1,0,4,-32660.58,-1,0,0.0,0,1
2734772,642,CASH_OUT,32660.58,C460303753,32660.58,0.0,C1656286463,0.0,32660.58,1,0,1,-32660.58,-1,0,32660.58,1,1
2734810,642,TRANSFER,450060.37,C680982592,450060.37,0.0,C1213851559,0.0,0.0,1,0,4,-450060.37,-1,0,0.0,0,1
2734811,642,CASH_OUT,450060.37,C898755281,450060.37,0.0,C562356670,100205.45,550265.82,1,0,1,-450060.37,-1,0,450060.36999999994,1,1
2735041,643,TRANSFER,3092085.39,C1658683875,3092085.39,0.0,C137816170,0.0,0.0,1,0,4,-3092085.39,-1,0,0.0,0,1
2735042,643,CASH_OUT,3092085.39,C331136549,3092085.39,0.0,C447175296,120913.17,3212998.55,1,0,1,-3092085.39,-1,0,3092085.38,1,1
2735043,643,TRANSFER,1707.4,C876539224,1707.4,0.0,C1530583472,0.0,0.0,1,0,4,-1707.4,-1,0,0.0,0,1
2735044,643,CASH_OUT,1707.4,C933301215,1707.4,0.0,C306147226,0.0,1707.4,1,0,1,-1707.4,-1,0,1707.4,1,1
2735045,643,TRANSFER,352179.76,C964511313,352179.76,0.0,C2000898325,0.0,0.0,1,0,4,-352179.76,-1,0,0.0,0,1
2735046,643,CASH_OUT,352179.76,C1338415821,352179.76,0.0,C1852367071,350816.33,702996.09,1,0,1,-352179.76,-1,0,352179.75999999995,1,1
2735047,643,TRANSFER,161147.38,C215087680,161147.38,0.0,C2112991793,0.0,0.0,1,0,4,-161147.38,-1,0,0.0,0,1
2735048,643,CASH_OUT,161147.38,C856811510,161147.38,0.0,C187881338,0.0,161147.38,1,0,1,-161147.38,-1,0,161147.38,1,1
2735049,643,TRANSFER,40651.96,C1619881995,40651.96,0.0,C293156526,0.0,0.0,1,0,4,-40651.96,-1,0,0.0,0,1
2735050,643,CASH_OUT,40651.96,C459709989,40651.96,0.0,C632646357,1737062.67,1777714.62,1,0,1,-40651.96,-1,0,40651.950000000186,1,1
2735051,643,TRANSFER,44482.33,C409367795,44482.33,0.0,C1969995735,0.0,0.0,1,0,4,-44482.33,-1,0,0.0,0,1
2735052,643,CASH_OUT,44482.33,C611589726,44482.33,0.0,C1052510610,0.0,44482.33,1,0,1,-44482.33,-1,0,44482.33,1,1
2735053,643,TRANSFER,4222595.06,C796012531,4222595.06,0.0,C848830970,0.0,0.0,1,0,4,-4222595.06,-1,0,0.0,0,1
2735054,643,CASH_OUT,4222595.06,C4856718,4222595.06,0.0,C488060391,0.0,4222595.06,1,0,1,-4222595.06,-1,0,4222595.06,1,1
2735176,644,TRANSFER,70669.49,C1174372985,70669.49,0.0,C770656459,0.0,0.0,1,0,4,-70669.49,-1,0,0.0,0,1
2735177,644,CASH_OUT,70669.49,C889625469,70669.49,0.0,C778459251,1610179.68,1680849.17,1,0,1,-70669.49,-1,0,70669.48999999999,1,1
2735399,644,TRANSFER,228751.77,C1886391505,228751.77,0.0,C137422698,0.0,0.0,1,0,4,-228751.77,-1,0,0.0,0,1
2735400,644,CASH_OUT,228751.77,C896934166,228751.77,0.0,C1065611861,702234.36,930986.13,1,0,1,-228751.77,-1,0,228751.77000000002,1,1
2735504,644,TRANSFER,513610.51,C2054490083,513610.51,0.0,C469157358,0.0,0.0,1,0,4,-513610.51,-1,0,0.0,0,1
2735505,644,CASH_OUT,513610.51,C786682293,513610.51,0.0,C995315551,954248.26,1467858.76,1,0,1,-513610.51,-1,0,513610.5,1,1
2735765,644,TRANSFER,4438931.81,C594373709,4438931.81,0.0,C2071706455,0.0,0.0,1,0,4,-4438931.81,-1,0,0.0,0,1
2735766,644,CASH_OUT,4438931.81,C694579714,4438931.81,0.0,C672316377,20066.68,4458998.5,1,0,1,-4438931.81,-1,0,4438931.82,1,1
2735911,644,TRANSFER,628033.58,C461413843,628033.58,0.0,C1733340039,0.0,0.0,1,0,4,-628033.58,-1,0,0.0,0,1
2735912,644,CASH_OUT,628033.58,C583549280,628033.58,0.0,C1565397957,1608906.58,2236940.16,1,0,1,-628033.58,-1,0,628033.5800000001,1,1
2735985,645,TRANSFER,214760.72,C1925284457,214760.72,0.0,C2048290400,0.0,0.0,1,0,4,-214760.72,-1,0,0.0,0,1
2735986,645,CASH_OUT,214760.72,C219928629,214760.72,0.0,C1845454349,151605.62,366366.35,1,0,1,-214760.72,-1,0,214760.72999999998,1,1
2735987,645,TRANSFER,10000000.0,C799225890,11576874.04,1576874.04,C478771313,0.0,0.0,1,0,4,-10000000.0,-1,0,0.0,0,1
2735988,645,CASH_OUT,10000000.0,C276347571,10000000.0,0.0,C1823815645,0.0,10000000.0,1,0,1,-10000000.0,-1,0,10000000.0,1,1
2735989,645,TRANSFER,1576874.04,C1859428383,1576874.04,0.0,C1424577358,0.0,0.0,1,0,4,-1576874.04,-1,0,0.0,0,1
2735990,645,CASH_OUT,1576874.04,C1029506944,1576874.04,0.0,C1873712086,0.0,1576874.04,1,0,1,-1576874.04,-1,0,1576874.04,1,1
2735991,645,TRANSFER,326250.51,C193546785,326250.51,0.0,C214988457,0.0,0.0,1,0,4,-326250.51,-1,0,0.0,0,1
2735992,645,CASH_OUT,326250.51,C1592906945,326250.51,0.0,C379003317,83999.86,410250.38,1,0,1,-326250.51,-1,0,326250.52,1,1
2735993,645,TRANSFER,21990.52,C367940440,21990.52,0.0,C166648181,0.0,0.0,1,0,4,-21990.52,-1,0,0.0,0,1
2735994,645,CASH_OUT,21990.52,C1079650146,21990.52,0.0,C429196571,0.0,21990.52,1,0,1,-21990.52,-1,0,21990.52,1,1
2735995,646,TRANSFER,568292.72,C695109550,568292.72,0.0,C21214474,0.0,0.0,1,0,4,-568292.72,-1,0,0.0,0,1
2735996,646,CASH_OUT,568292.72,C1541348158,568292.72,0.0,C264230226,0.0,568292.72,1,0,1,-568292.72,-1,0,568292.72,1,1
2735997,646,TRANSFER,43071.62,C1047530413,43071.62,0.0,C665289555,0.0,0.0,1,0,4,-43071.62,-1,0,0.0,0,1
2735998,646,CASH_OUT,43071.62,C1262709265,43071.62,0.0,C1378862826,21624.42,64696.03,1,0,1,-43071.62,-1,0,43071.61,1,1
2735999,646,TRANSFER,10000000.0,C382584608,16468916.64,6468916.64,C1129582294,0.0,0.0,1,0,4,-10000000.0,-1,0,0.0,0,1
2736000,646,CASH_OUT,10000000.0,C896022572,10000000.0,0.0,C1741236640,0.0,10000000.0,1,0,1,-10000000.0,-1,0,10000000.0,1,1
2736001,646,TRANSFER,6468916.64,C192639055,6468916.64,0.0,C63453823,0.0,0.0,1,0,4,-6468916.64,-1,0,0.0,0,1
2736002,646,CASH_OUT,6468916.64,C1530429651,6468916.64,0.0,C188203281,35684.9,6504601.55,1,0,1,-6468916.64,-1,0,6468916.649999999,1,1
2736003,646,TRANSFER,10000000.0,C590657619,50399045.08,40399045.08,C1971187430,0.0,0.0,1,0,4,-10000000.0,-1,0,0.0,0,1
2736004,646,CASH_OUT,10000000.0,C1474911553,10000000.0,0.0,C503835851,332983.03,10332983.03,1,0,1,-10000000.0,-1,0,10000000.0,1,1
2736005,646,TRANSFER,10000000.0,C130070267,40399045.08,30399045.08,C970791522,0.0,0.0,1,0,4,-10000000.0,-1,0,0.0,0,1
2736006,646,CASH_OUT,10000000.0,C409047240,10000000.0,0.0,C325570373,235170.07,10235170.07,1,0,1,-10000000.0,-1,0,10000000.0,1,1
2736007,646,TRANSFER,10000000.0,C512841143,30399045.08,20399045.08,C832210168,0.0,0.0,1,0,4,-10000000.0,-1,0,0.0,0,1
2736008,646,CASH_OUT,10000000.0,C51318897,10000000.0,0.0,C259016801,0.0,10000000.0,1,0,1,-10000000.0,-1,0,10000000.0,1,1
2736009,646,TRANSFER,10000000.0,C24775045,20399045.08,10399045.08,C494244936,0.0,0.0,1,0,4,-9999999.999999998,-1,0,0.0,0,1
2736010,646,CASH_OUT,10000000.0,C352927410,10000000.0,0.0,C593822721,0.0,10000000.0,1,0,1,-10000000.0,-1,0,10000000.0,1,1
2736011,646,TRANSFER,10000000.0,C19004745,10399045.08,10399045.08,C1806199534,0.0,0.0,1,1,4,0.0,0,0,0.0,0,1
2736012,646,CASH_OUT,0.0,C2060908932,0.0,0.0,C1587892888,0.0,0.0,1,0,1,0.0,0,0,0.0,0,1
2736013,646,TRANSFER,399045.08,C724693370,10399045.08,10399045.08,C1909486199,0.0,0.0,1,1,4,0.0,0,0,0.0,0,1
2736014,646,CASH_OUT,0.0,C1997645312,0.0,0.0,C601248796,0.0,0.0,1,0,1,0.0,0,0,0.0,0,1
2736015,647,TRANSFER,61846.05,C1809717536,61846.05,0.0,C2035598878,0.0,0.0,1,0,4,-61846.05,-1,0,0.0,0,1
2736016,647,CASH_OUT,61846.05,C1010063091,61846.05,0.0,C2139077916,2094201.81,2156047.86,1,0,1,-61846.05,-1,0,61846.049999999814,1,1
2736017,647,TRANSFER,964876.58,C1995588993,964876.58,0.0,C1782972951,0.0,0.0,1,0,4,-964876.58,-1,0,0.0,0,1
2736018,647,CASH_OUT,964876.58,C334503836,964876.58,0.0,C69373122,203741.11,1168617.69,1,0,1,-964876.58,-1,0,964876.58,1,1
2736019,647,TRANSFER,1517771.48,C142345179,1517771.48,0.0,C1700658534,0.0,0.0,1,0,4,-1517771.48,-1,0,0.0,0,1
2736020,647,CASH_OUT,1517771.48,C375476201,1517771.48,0.0,C1907987459,161843.29,1679614.77,1,0,1,-1517771.48,-1,0,1517771.48,1,1
2736021,647,TRANSFER,2253811.33,C1918619369,2253811.33,0.0,C1942317737,0.0,0.0,1,0,4,-2253811.33,-1,0,0.0,0,1
2736022,647,CASH_OUT,2253811.33,C1631859649,2253811.33,0.0,C526945673,0.0,2253811.33,1,0,1,-2253811.33,-1,0,2253811.33,1,1
2736023,647,TRANSFER,64202.85,C164529897,64202.85,0.0,C1837582167,0.0,0.0,1,0,4,-64202.85,-1,0,0.0,0,1
2736024,647,CASH_OUT,64202.85,C357338686,64202.85,0.0,C831722456,42467.49,106670.33,1,0,1,-64202.85,-1,0,64202.840000000004,1,1
2736025,648,TRANSFER,468638.03,C313989858,468638.03,0.0,C969680632,0.0,0.0,1,0,4,-468638.03,-1,0,0.0,0,1
2736026,648,CASH_OUT,468638.03,C1409902854,468638.03,0.0,C1543232665,3070090.72,3538728.75,1,0,1,-468638.03,-1,0,468638.0299999998,1,1
2736027,648,TRANSFER,774868.1,C174708557,774868.1,0.0,C1964948476,0.0,0.0,1,0,4,-774868.1,-1,0,0.0,0,1
2736028,648,CASH_OUT,774868.1,C1516959235,774868.1,0.0,C1812639726,131877.41,906745.51,1,0,1,-774868.1,-1,0,774868.1,1,1
2736029,648,TRANSFER,1086227.44,C1889568678,1086227.44,0.0,C1906681343,0.0,0.0,1,0,4,-1086227.44,-1,0,0.0,0,1
2736030,648,CASH_OUT,1086227.44,C1878954477,1086227.44,0.0,C1745741148,1017455.87,2103683.3,1,0,1,-1086227.44,-1,0,1086227.4299999997,1,1
2736031,648,TRANSFER,27584.17,C728363232,27584.17,0.0,C2023858069,0.0,0.0,1,0,4,-27584.17,-1,0,0.0,0,1
2736032,648,CASH_OUT,27584.17,C641646944,27584.17,0.0,C951980885,0.0,27584.17,1,0,1,-27584.17,-1,0,27584.17,1,1
